"","squirrel_id","litter_id","food","grid","ln","year","yrf","field_bdate","mean_growth","ls","cones_t","cones_tm1","mast","spr_density","by_mast","by_cones_t","Exp","EXP_label","byear","bcert","age","litter_fit","all_litters_fit","sire_id","dam_id","maternal_generation","generation","Julian","bucket","bucket2","std_Growt","std_Julian","std_LS","w_litter_fit","std_mom_bdate"
"1",19264,5875,1,"AG",1,2014,"2014",2014-05-24,NA,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,0,12910,11926,2,2.875,144,1,1,NA,0.887339685881225,0.681869616924817,0,-1.63468013696786
"2",19264,6088,1,"AG",1,2015,"2015",2015-03-13,1.94722222222222,3,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12910,11926,2,2.875,72,0,1,0.270251733278188,-1.13539819900265,0.319111103773786,0,-1.63468013696786
"3",19311,5862,0,"AG",1,2014,"2014",2014-05-26,NA,2,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,1,12173,11921,3,1.75,146,0,0,NA,0.964731718634776,-1.46980784092683,0,-0.771618342465661
"4",19311,6164,1,"AG",1,2015,"2015",2015-03-27,2.01739130434783,2,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12173,11921,3,1.75,86,0,1,0.434141245842526,0.102519024740646,-1.38281478301974,0,-0.771618342465661
"5",19311,6499,1,"AG",1,2016,"2016",2016-04-08,1.45416666666667,3,0.385431561719687,0,"n",4.1005291005291,"n",1.45918028713788,"f",19,2013,"Y",3,0,0,12173,11921,3,1.75,99,0,0,-0.616037868238777,0.511504983480907,0.247549640352635,0,-0.771618342465661
"6",19311,7725,1,"AG",1,2017,"2017",2017-05-04,1.75,3,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,2,2,12173,11921,3,1.75,124,0,0,0.0556638968187241,0.883515700079583,0.0830414468556627,3.06382978723404,-0.771618342465661
"7",19315,5863,0,"AG",1,2014,"2014",2014-05-24,0.88804347826087,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,2,2,12075,11738,4,2,144,0,0,-1.61586347738429,0.887339685881225,0.681869616924817,2.05882352941176,-0.829155795432475
"8",19315,6194,1,"AG",1,2015,"2015",2015-03-26,2.41388888888889,4,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12075,11738,4,2,85,0,1,1.36021572045307,0.0140963659018392,2.02103699056731,0,-0.829155795432475
"9",19317,5723,1,"AG",1,2014,"2014",2014-04-30,1.84166666666667,5,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,4,4,12646,11686,3,3.0625,120,1,1,0.339196469065156,-0.0413647071613805,1.75770834585064,4.11764705882353,-0.829155795432475
"10",19317,6217,1,"AG",1,2015,"2015",2015-04-05,1.484,4,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12646,11686,3,3.0625,95,0,1,-0.811667281610403,0.898322954289909,2.02103699056731,0,-0.829155795432475
"11",19321,5864,0,"AG",1,2014,"2014",2014-07-13,0.427083333333333,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,0,13181,12558,4,1.9375,194,0,0,-2.56089577862681,2.82214050471999,0.681869616924817,0,-0.714080889498848
"12",19321,6113,1,"AG",1,2015,"2015",2015-03-21,NA,2,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,13181,12558,4,1.9375,80,0,1,NA,-0.428016928292195,-1.38281478301974,0,-0.714080889498848
"13",19321,6420,1,"AG",1,2016,"2016",2016-03-10,1.46041666666667,2,0.385431561719687,0,"n",4.1005291005291,"n",1.45918028713788,"f",19,2013,"Y",3,0,0,13181,12558,4,1.9375,70,1,1,-0.600761702072601,-1.77534854683165,-1.32026474854739,0,-0.714080889498848
"14",19321,7726,1,"AG",1,2017,"2017",2017-03-24,1.25438596491228,3,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,0,0,13181,12558,4,1.9375,83,1,1,-1.05739248975491,-2.02735299036119,0.0830414468556627,0,-0.714080889498848
"15",19325,5737,1,"AG",1,2014,"2014",2014-04-30,1.13690476190476,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,4,4,13181,10270,2,1.5,120,0,0,-1.10566329161958,-0.0413647071613805,0.681869616924817,4.11764705882353,-0.59900598356522
"16",19334,5804,1,"AG",1,2014,"2014",2014-05-13,NA,3,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,0,12651,11737,4,3.125,133,1,1,NA,0.461683505736698,-0.393969112001005,0,-0.483931077631593
"17",19334,6151,1,"AG",1,2015,"2015",2015-03-27,1.8,3,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12651,11737,4,3.125,86,0,1,-0.0736059531519837,0.102519024740646,0.319111103773786,0,-0.483931077631593
"18",19334,7026,1,"AG",1,2016,"2016",2016-03-31,1.09848484848485,3,0.385431561719687,0,"n",4.1005291005291,"n",1.45918028713788,"f",19,2013,"Y",3,0,0,12651,11737,4,3.125,91,1,1,-1.48539059733204,-0.119351162812212,0.247549640352635,0,-0.483931077631593
"19",19334,7727,1,"AG",1,2017,"2017",2017-04-06,1.95652173913043,4,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,2,2,12651,11737,4,3.125,96,1,1,0.519473079834981,-1.10439462509948,1.5777874902576,3.06382978723404,-0.483931077631593
"20",19339,5926,1,"AG",1,2014,"2014",2014-06-03,1.78636363636364,3,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,2,2,12948,11817,1,1,154,0,0,0.225817578139189,1.27429984964898,-0.393969112001005,2.05882352941176,-0.944230701366102
"21",19339,6241,1,"AG",1,2015,"2015",2015-04-01,NA,NA,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,NA,NA,12948,11817,1,1,91,0,1,NA,0.544632318934681,NA,NA,-0.944230701366102
"22",19339,6419,1,"AG",1,2016,"2016",2016-03-12,NA,3,0.385431561719687,0,"n",4.1005291005291,"n",1.45918028713788,"f",19,2013,"Y",3,0,0,12948,11817,1,1,72,1,1,NA,-1.61763451025837,0.247549640352635,0,-0.944230701366102
"23",19339,7681,1,"AG",1,2017,"2017",2017-03-17,NA,3,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,0,0,12948,11817,1,1,76,1,1,NA,-2.52433057165595,0.0830414468556627,0,-0.944230701366102
"24",19347,5876,0,"AG",1,2014,"2014",2014-05-22,NA,2,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,1,12189,12476,4,2.4375,142,1,1,NA,0.809947653127675,-1.46980784092683,0,-0.59900598356522
"25",19347,6144,1,"AG",1,2015,"2015",2015-03-24,1.93492063492064,3,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,1,1,12189,12476,4,2.4375,83,0,1,0.241519689398578,-0.162748951775775,0.319111103773786,8,-0.59900598356522
"26",19351,5865,1,"AG",1,2014,"2014",NA,NA,NA,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,NA,NA,10617,11711,3,3.875,NA,0,0,NA,NA,NA,NA,-0.483931077631593
"27",19370,5877,0,"AG",1,2014,"2014",2014-05-13,NA,NA,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,NA,0,12096,12722,4,2.5625,133,1,1,NA,0.461683505736698,NA,NA,-0.368856171697966
"28",19398,7729,1,"AG",1,2017,"2017",2017-04-21,1.33055555555556,3,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,0,0,19280,12082,1,1,111,0,0,-0.88632984155289,-0.0394426651821244,0.0830414468556627,0,-0.368856171697966
"29",19404,5847,1,"AG",1,2014,"2014",2014-05-18,1.43611111111111,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,2,2,12072,12586,3,2.125,138,0,0,-0.492248731058607,0.655163587620574,0.681869616924817,2.05882352941176,0.0339059990697291
"30",19404,6145,1,"AG",1,2015,"2015",2015-03-28,1.646,3,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,0,0,12072,12586,3,2.125,87,0,1,-0.433294068919694,0.190941683579453,0.319111103773786,0,0.0339059990697291
"31",19404,6504,1,"AG",1,2016,"2016",2016-04-13,1.31866666666667,3,0.385431561719687,0,"n",4.1005291005291,"n",1.45918028713788,"f",19,2013,"Y",3,0,0,12072,12586,3,2.125,104,0,0,-0.947225150721465,0.905790074914106,0.247549640352635,0,0.0339059990697291
"32",19436,5878,1,"AG",1,2014,"2014",NA,1.303,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,NA,NA,12601,13023,4,3.25,NA,1,1,-0.765144991263612,NA,0.681869616924817,NA,0.264055810936983
"33",19437,5879,1,"AG",1,2014,"2014",NA,NA,NA,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,NA,NA,12601,13023,4,3.25,NA,0,0,NA,NA,NA,NA,0.264055810936983
"34",19450,6022,1,"AG",1,2014,"2014",2014-06-26,NA,NA,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,NA,NA,12784,11934,1,2,177,0,0,NA,2.16430822631481,NA,NA,-0.714080889498848
"35",19519,5867,0,"AG",1,2014,"2014",2014-06-13,NA,4,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,1,11767,12186,1,1,164,1,1,NA,1.66126001341673,0.681869616924817,0,0.494205622804238
"36",19561,5851,0,"KL",1,2014,"2014",2014-05-14,NA,2,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,2,2,12207,12137,1,1,134,0,0,NA,-0.0753308819815134,-1.52912342826413,2.18181818181818,-1.00586203690314
"37",19561,6511,0,"KL",1,2016,"2016",2016-04-19,2.14791666666667,2,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,0,0,12207,12137,1,1,110,0,0,1.28922640075315,0.0333965759253137,-0.47708960455284,0,-1.00586203690314
"38",19561,9074,0,"KL",1,2019,"2019",NA,NA,4,5.80099961188205,0.488709492982028,"y",1.53691106072058,"n",2.58606650714206,"c",1,2013,"Y",6,NA,NA,12207,12137,1,1,NA,0,0,NA,NA,-0.190887400391392,NA,-1.00586203690314
"39",19561,9776,0,"KL",1,2020,"2020",NA,2.02738095238095,4,1.07642460773976,5.80099961188205,"n",1.33534895439657,"n",2.58606650714206,"c",1,2013,"Y",7,NA,NA,12207,12137,1,1,NA,0,0,0.409135353477829,NA,0.754073902863898,NA,-1.00586203690314
"40",19570,5868,1,"AG",1,2014,"2014",2014-06-30,1.31666666666667,1,3.92173718541744,1.45918028713788,"y",3.15255731922399,"n",1.45918028713788,"f",19,2013,"Y",1,0,0,12347,12679,5,3.5,181,0,0,-0.737126426985468,2.31909229182191,-2.54564656985265,0,0.321593263903797
"41",19570,6125,1,"AG",1,2015,"2015",2015-03-24,1.92083333333333,2,0,3.92173718541744,"n",4.73985890652557,"n",1.45918028713788,"f",19,2013,"Y",2,1,1,12347,12679,5,3.5,83,0,1,0.208616864955798,-0.162748951775775,-1.38281478301974,8,0.321593263903797
"42",19570,7906,1,"AG",1,2017,"2017",2017-04-29,1.68913043478261,3,1.78405749334044,0.385431561719687,"n",3.48324514991182,"n",1.45918028713788,"f",19,2013,"Y",4,0,0,12347,12679,5,3.5,119,0,0,-0.0810377571229092,0.528531713440465,0.0830414468556627,0,0.321593263903797
"43",19583,5904,0,"KL",1,2014,"2014",2014-06-08,NA,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,0,0,12006,13112,2,1.5,159,0,0,NA,1.12675766027668,0.538423742346526,0,-0.900352033032185
"44",19583,7736,0,"KL",1,2017,"2017",2017-05-03,1.41,4,2.04476444590038,0.314072879827348,"n",2.54472159234064,"n",2.58606650714206,"c",1,2013,"Y",4,2,2,12006,13112,2,1.5,123,0,0,-0.282366628038976,-0.941985785685624,1.70440986473706,4.88888888888889,-0.900352033032185
"45",19583,8699,0,"KL",1,2018,"2018",2018-04-30,1.6536231884058,3,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,0,0,12006,13112,2,1.5,120,0,0,0.241294427373776,0.228582472389569,0.454968652630072,0,-0.900352033032185
"46",19611,5817,0,"SU",1,2014,"2014",2014-06-23,1.9974358974359,3,3.85827643286645,2.06010515786152,"y",1.48652053413958,"n",2.06010515786152,"c",1,2013,"Y",1,3,3,13690,13131,1,1,174,0,0,1.01535726935508,2.15874575072396,0,4.65,-0.562204718885406
"47",19611,6516,0,"SU",1,2016,"2016",2016-04-10,1.59583333333333,3,0.419754976854069,0,"n",2.14159737969262,"n",2.06010515786152,"c",1,2013,"Y",3,1,1,13690,13131,1,1,101,0,0,-0.87222463005098,-0.882633335992372,0.755449447748818,2.11111111111111,-0.562204718885406
"48",19611,7739,0,"SU",1,2017,"2017",2017-04-23,1.53466666666667,3,1.47066329700388,0.419754976854069,"n",1.91484001007811,"n",2.06010515786152,"c",1,2013,"Y",4,1,1,13690,13131,1,1,113,0,0,0.162064004484177,-1.91243248261741,0.464485583222015,2.88888888888889,-0.562204718885406
"49",19611,8701,0,"SU",1,2018,"2018",NA,2.04666666666667,3,0.247520837372256,1.47066329700388,"n",1.68808264046359,"n",2.06010515786152,"c",1,2013,"Y",5,NA,NA,13690,13131,1,1,NA,0,0,0.76181963816864,NA,0.48350116580804,NA,-0.562204718885406
"50",19611,9075,0,"SU",1,2019,"2019",NA,0.882608695652174,6,5.20615099117919,0.247520837372256,"y",0.856638951877047,"n",2.06010515786152,"c",1,2013,"Y",6,NA,NA,13690,13131,1,1,NA,0,0,-0.596896230660697,NA,1.83157461372673,NA,-0.562204718885406
"51",19649,5849,0,"KL",1,2014,"2014",2014-05-17,2.23333333333333,3,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,0,0,12364,12305,4,3.125,137,0,0,1.45810942549704,0.0689197430894701,-0.495349842958804,0,-0.0562720020645114
"52",19649,6517,0,"KL",1,2016,"2016",2016-04-13,1.9125,2,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,1,1,12364,12305,4,3.125,104,0,0,0.653182367257489,-0.728045355171858,-0.47708960455284,5.42857142857143,-0.0562720020645114
"53",19649,8702,0,"KL",1,2018,"2018",NA,NA,NA,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,NA,NA,12364,12305,4,3.125,NA,0,0,NA,NA,NA,NA,-0.0562720020645114
"54",19655,5948,0,"KL",1,2014,"2014",2014-06-10,NA,2,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,2,2,12006,12303,4,2.625,161,0,0,NA,1.22292474365734,-1.52912342826413,2.18181818181818,0.0492380018064478
"55",19689,5903,0,"KL",1,2014,"2014",2014-06-05,1.56293103448276,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,3,3,12657,13084,2,1.5,156,0,0,-0.186585810739431,0.982507035205699,0.538423742346526,3.27272727272727,0.260258009548366
"56",19692,6026,0,"KL",1,2014,"2014",2014-05-17,NA,NA,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,NA,NA,12036,12703,2,1.5,137,0,0,NA,0.0689197430894701,NA,NA,0.154748005677407
"57",19702,5950,0,"KL",1,2014,"2014",2014-06-25,1.86847826086957,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,3,3,11460,10995,3,1.75,176,0,0,0.563011958458639,1.94417786901226,0.538423742346526,3.27272727272727,0.365768013419325
"58",19702,6195,0,"KL",1,2015,"2015",2015-03-31,2.374,2,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,11460,10995,3,1.75,90,0,0,1.19239724393093,0.903778360047005,-0.999841759631892,0,0.365768013419325
"59",19702,8704,0,"KL",1,2018,"2018",2018-04-30,0.916049382716049,3,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,1,1,11460,10995,3,1.75,120,0,0,-1.95821286731849,0.228582472389569,0.454968652630072,5.14285714285714,0.365768013419325
"60",19706,5888,0,"KL",1,2014,"2014",2014-05-26,1.309375,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,1,1,11957,10374,2,1.75,146,0,0,-0.808633800055402,0.501671618302421,0.538423742346526,1.09090909090909,0.260258009548366
"61",19706,6134,0,"KL",1,2015,"2015",2015-03-25,1.80625,4,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,11957,10374,2,1.75,84,0,0,-0.144375182690143,0.302928480791379,1.22202881732787,0,0.260258009548366
"62",19706,6520,0,"KL",1,2016,"2016",2016-04-17,1.59333333333333,3,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,0,0,11957,10374,2,1.75,108,0,0,-0.209135738331319,-0.220417401107077,1.03369414319782,0,0.260258009548366
"63",19706,8925,0,"KL",1,2018,"2018",2018-04-18,1.372,3,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,1,1,11957,10374,2,1.75,108,0,0,-0.598529672227727,-1.53476802890139,0.454968652630072,5.14285714285714,0.260258009548366
"64",19706,9076,0,"KL",1,2019,"2019",NA,NA,4,5.80099961188205,0.488709492982028,"y",1.53691106072058,"n",2.58606650714206,"c",1,2013,"Y",6,NA,NA,11957,10374,2,1.75,NA,0,0,NA,NA,-0.190887400391392,NA,0.260258009548366
"65",19706,9719,0,"KL",1,2020,"2020",2020-04-08,NA,4,1.07642460773976,5.80099961188205,"n",1.33534895439657,"n",2.58606650714206,"c",1,2013,"Y",7,0,0,11957,10374,2,1.75,99,0,0,NA,0.0727392967453308,0.754073902863898,0,0.260258009548366
"66",19707,5887,0,"KL",1,2014,"2014",2014-05-12,NA,NA,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,NA,0,12705,10374,2,2.75,132,0,0,NA,-0.171497965362169,NA,NA,0.260258009548366
"67",19707,6521,0,"KL",1,2016,"2016",2016-04-11,1.96538461538462,2,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,0,0,12705,10374,2,2.75,102,0,0,0.796064961575779,-0.981859332204248,-0.47708960455284,0,0.260258009548366
"68",19707,8932,0,"KL",1,2018,"2018",2018-04-21,1.43066666666667,3,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,0,0,12705,10374,2,2.75,111,0,0,-0.423580724348616,-1.09393040357865,0.454968652630072,0,0.260258009548366
"69",19719,5942,0,"KL",1,2014,"2014",2014-06-11,NA,NA,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,NA,0,12565,12199,1,1.875,162,0,0,NA,1.27100828534767,NA,NA,0.471278017290285
"70",19719,6522,0,"KL",1,2016,"2016",2016-04-17,0.889583333333333,2,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,0,0,12565,12199,1,1.875,108,0,0,-2.11051338890507,-0.220417401107077,-0.47708960455284,0,0.471278017290285
"71",19719,8941,0,"KL",1,2018,"2018",2018-05-18,1.73333333333333,2,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,0,0,12565,12199,1,1.875,138,0,0,0.478996802209526,2.873608224326,-1.0149300712517,0,0.471278017290285
"72",19740,5818,0,"SU",1,2014,"2014",2014-06-29,1.29333333333333,3,3.85827643286645,2.06010515786152,"y",1.48652053413958,"n",2.06010515786152,"c",1,2013,"Y",1,2,2,12029,11577,4,1.875,180,0,0,-0.961013213197693,2.48060038917979,0,3.1,0.168499397014646
"73",19740,7907,0,"SU",1,2017,"2017",2017-05-27,1.07307692307692,3,1.47066329700388,0.419754976854069,"n",1.91484001007811,"n",2.06010515786152,"c",1,2013,"Y",4,0,0,12029,11577,4,1.875,147,0,0,-1.60049929012022,2.01005084599927,0.464485583222015,0,0.168499397014646
"74",19742,5808,0,"SU",1,2014,"2014",2014-06-09,NA,2,3.85827643286645,2.06010515786152,"y",1.48652053413958,"n",2.06010515786152,"c",1,2013,"Y",1,0,0,11434,11577,4,1.875,160,0,0,NA,1.40775159432704,-1.07417231105915,0,0.168499397014646
"75",19742,6190,0,"SU",1,2015,"2015",NA,NA,NA,0,3.85827643286645,"n",2.74628369866465,"n",2.06010515786152,"c",1,2013,"Y",2,NA,NA,11434,11577,4,1.875,NA,0,0,NA,NA,NA,NA,0.168499397014646
"76",19742,6524,0,"SU",1,2016,"2016",2016-04-08,2.18260869565217,2,0.419754976854069,0,"n",2.14159737969262,"n",2.06010515786152,"c",1,2013,"Y",3,0,0,11434,11577,4,1.875,99,0,0,1.02399234387938,-1.08468193097858,-0.679904502973937,0,0.168499397014646
"77",19742,7908,0,"SU",1,2017,"2017",2017-05-09,1.45185185185185,3,1.47066329700388,0.419754976854069,"n",1.91484001007811,"n",2.06010515786152,"c",1,2013,"Y",4,1,1,11434,11577,4,1.875,129,0,0,-0.154161290529713,-0.0665579750330872,0.464485583222015,2.88888888888889,0.168499397014646
"78",19742,8708,0,"SU",1,2018,"2018",NA,NA,2,0.247520837372256,1.47066329700388,"n",1.68808264046359,"n",2.06010515786152,"c",1,2013,"Y",5,NA,NA,11434,11577,4,1.875,NA,0,0,NA,NA,-1.2571030311009,NA,0.168499397014646
"79",19764,5918,0,"KL",1,2014,"2014",2014-06-13,NA,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,0,0,12744,12827,3,1.75,164,0,0,NA,1.36717536872832,0.538423742346526,0,0.787808028903162
"80",19764,6140,0,"KL",1,2015,"2015",2015-03-26,2.09130434782609,3,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,12744,12827,3,1.75,85,0,0,0.5267878155703,0.403070127333983,0.111093528847988,0,0.787808028903162
"81",19764,6525,0,"KL",1,2016,"2016",2016-04-19,1.848,2,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,0,0,12744,12827,3,1.75,110,0,0,0.4789175594962,0.0333965759253137,-0.47708960455284,0,0.787808028903162
"82",19764,7744,0,"KL",1,2017,"2017",2017-05-17,1.34166666666667,3,2.04476444590038,0.314072879827348,"n",2.54472159234064,"n",2.58606650714206,"c",1,2013,"Y",4,0,0,12744,12827,3,1.75,137,0,0,-0.501319060855894,0.545868686063975,0.233938608885478,0,0.787808028903162
"83",19764,8709,0,"KL",1,2018,"2018",2018-04-25,1.31309523809524,3,0.488709492982028,2.04476444590038,"n",2.19198790627362,"n",2.58606650714206,"c",1,2013,"Y",5,0,0,12744,12827,3,1.75,115,0,0,-0.774188640187516,-0.50614690314833,0.454968652630072,0,0.787808028903162
"84",19764,9195,0,"KL",1,2019,"2019",NA,NA,NA,5.80099961188205,0.488709492982028,"y",1.53691106072058,"n",2.58606650714206,"c",1,2013,"Y",6,NA,NA,12744,12827,3,1.75,NA,0,0,NA,NA,NA,NA,0.787808028903162
"85",19766,6028,0,"KL",1,2014,"2014",2014-06-01,NA,NA,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,NA,1,12744,12827,3,1.75,152,0,0,NA,0.790172868444388,NA,NA,0.787808028903162
"86",19766,6203,0,"KL",1,2015,"2015",2015-04-03,1.84130434782609,4,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,12744,12827,3,1.75,93,0,0,-0.0618394088335201,1.20420329967482,1.22202881732787,0,0.787808028903162
"87",19766,7745,0,"KL",1,2017,"2017",2017-05-09,1.44166666666667,3,2.04476444590038,0.314072879827348,"n",2.54472159234064,"n",2.58606650714206,"c",1,2013,"Y",4,1,1,12744,12827,3,1.75,129,0,0,-0.180900866489674,-0.30433386922151,0.233938608885478,2.44444444444444,0.787808028903162
"88",19767,5924,0,"KL",1,2014,"2014",2014-06-12,0.968181818181818,3,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,2,2,12017,13185,4,2.125,163,0,0,-1.64568164690028,1.31909182703799,-0.495349842958804,2.18181818181818,0.787808028903162
"89",19767,6096,0,"KL",1,2015,"2015",2015-03-17,1.71730769230769,4,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,12017,13185,4,2.125,76,0,0,-0.353790637526117,-0.498204691549456,1.22202881732787,0,0.787808028903162
"90",19769,5931,0,"KL",1,2014,"2014",2014-05-25,1.45344827586207,4,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,1,1,11460,13185,4,2.125,145,0,0,-0.455179417685894,0.453588076612093,0.538423742346526,1.09090909090909,0.787808028903162
"91",19769,6172,0,"KL",1,2015,"2015",2015-03-30,NA,2,0,5.01362327092466,"n",3.5525321239607,"n",2.58606650714206,"c",1,2013,"Y",2,0,0,11460,13185,4,2.125,89,0,0,NA,0.8036367135044,-0.999841759631892,0,0.787808028903162
"92",19769,6526,0,"KL",1,2016,"2016",2016-04-21,1.7695652173913,3,0.314072879827348,0,"n",3.04862685815067,"n",2.58606650714206,"c",1,2013,"Y",3,1,1,11460,13185,4,2.125,112,0,0,0.267004035262047,0.287210552957704,1.03369414319782,5.42857142857143,0.787808028903162
"93",19809,5983,0,"KL",1,2014,"2014",2014-06-13,NA,3,5.01362327092466,2.58606650714206,"y",1.66288737717309,"n",2.58606650714206,"c",1,2013,"Y",1,2,2,12745,12202,3,1.75,164,0,0,NA,1.36717536872832,-0.495349842958804,2.18181818181818,1.209848044387
"94",19809,8041,0,"KL",1,2017,"2017",2017-05-03,1.598,2,2.04476444590038,0.314072879827348,"n",2.54472159234064,"n",2.58606650714206,"c",1,2013,"Y",4,0,0,12745,12202,3,1.75,123,0,0,0.320019577369517,-0.941985785685624,-1.2365326469661,0,1.209848044387
"95",1245,795,0,"LL",1,1991,"1991",1991-06-03,NA,3,0.362352046486127,NA,"n",NA,NA,NA,"c",1,1989,"Y",2,0,0,NA,1186,0,NA,154,0,0,NA,1.42109885533786,0.754593774627039,0,-0.380854717345862
