"","squirrel_id","litter_id","grid","year","mean_growth","cones_tm1","spr_density","age","bucket","bucket2","ls","std_Growt","std_LS"
"463",4227,1968,"KL",1998,NA,2.87297988785229,2.11640211640212,3,0,0,3,NA,-0.137194729572217
"464",4227,2171,"KL",1999,2.13157894736842,5.16949592671395,3.5525321239607,4,0,0,3,0.237024267659476,0.236487561371288
"465",4608,1995,"KL",1998,1.97222222222222,2.87297988785229,2.11640211640212,3,0,0,4,-0.183202443752062,0.960363107005521
"466",4608,2205,"KL",1999,1.6304347826087,5.16949592671395,3.5525321239607,4,0,0,4,-0.989709168557325,1.37458395047061
"467",3491,1753,"SU",1996,2.17948717948718,2.85455254393493,2.14159737969262,1,0,0,3,1.20658755910528,0
"468",3703,1758,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,2,NA,-0.866025403784439
"469",3703,1903,"SU",1997,2.52380952380952,2.78712991518421,2.09120685311162,2,0,0,3,1.41584943210118,-0.0450563556889581
"470",3703,2078,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,4,NA,0.951936641205672
"471",4091,1766,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,2,NA,-0.866025403784439
"472",4091,2093,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,NA,NA,NA
"473",4091,2351,"SU",1999,2.14492753623188,4.54641950895738,4.28319475938524,4,0,0,3,0.108713759098802,0.116595326004446
"474",4607,1781,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,3,NA,0
"475",3468,1712,"LL",1996,NA,3.13666275137104,NA,1,0,0,3,NA,-0.118362417328089
"476",4187,1646,"KL",1996,1.93333333333333,3.66826977732922,1.61249685059209,1,0,0,3,-0.19032733510675,-0.28565899509244
"477",4187,1810,"KL",1997,2.05555555555556,3.32192580410932,1.63769211388259,2,0,0,2,0.569526421452153,-0.667250523149905
"478",4187,1967,"KL",1998,2.03030303030303,2.87297988785229,2.11640211640212,3,0,0,3,-0.0957519941816577,-0.137194729572217
"479",4187,2168,"KL",1999,2.33333333333333,5.16949592671395,3.5525321239607,4,0,0,1,0.730891838252084,-2.03970521682736
"480",4826,1837,"KL",1997,NA,3.32192580410932,1.63769211388259,2,0,0,2,NA,-0.667250523149905
"481",4826,2013,"KL",1998,2.30952380952381,2.87297988785229,2.11640211640212,3,0,0,3,0.324661968349351,-0.137194729572217
"482",4826,2508,"KL",2000,1.95238095238095,2.49944670570954,2.51952632905014,5,0,0,2,0.50253609394724,-0.732475167569753
"483",3721,2082,"SU",1998,2.24193548387097,1.76386032264653,2.16679264298312,3,0,0,4,0.584155040899113,0.951936641205672
"484",3522,1897,"SU",1997,NA,2.78712991518421,2.09120685311162,2,0,0,2,NA,-1.30663431497979
"485",2858,1738,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,2,NA,-0.866025403784439
"486",4401,1777,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,3,NA,0
"487",4401,1920,"SU",1997,1.65333333333333,2.78712991518421,2.09120685311162,2,0,0,3,-0.558463933206237,-0.0450563556889581
"488",4401,2112,"SU",1998,2.11111111111111,1.76386032264653,2.16679264298312,3,0,0,3,0.353040158663256,-0.380774656482269
"489",4942,1931,"SU",1997,2.1195652173913,2.78712991518421,2.09120685311162,2,0,0,4,0.498989274703516,1.21652160360187
"490",4942,2129,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,NA,NA,NA
"491",4942,2404,"SU",1999,NA,4.54641950895738,4.28319475938524,4,0,0,4,NA,1.2825485860489
"492",5001,1933,"SU",1997,2.42105263157895,2.78712991518421,2.09120685311162,2,0,0,3,1.18278813998554,-0.0450563556889581
"493",5001,2132,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,NA,NA,NA
"494",5001,2407,"SU",1999,2.18055555555556,4.54641950895738,4.28319475938524,4,0,0,3,0.181977416220856,0.116595326004446
"495",5001,2622,"SU",2000,NA,1.325573366756,2.59511211892164,5,0,0,NA,NA,NA
"496",5001,2733,"SU",2001,2.65897435897436,0.226007541200539,2.04081632653061,6,0,0,3,2.85978630472627,-0.426068728919054
"497",4901,1786,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,3,NA,0
"498",4901,1930,"SU",1997,1.01111111111111,2.78712991518421,2.09120685311162,2,0,0,3,-2.01507806085646,-0.0450563556889581
"499",4901,2127,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,4,NA,0.951936641205672
"500",4901,2402,"SU",1999,NA,4.54641950895738,4.28319475938524,4,0,0,3,NA,0.116595326004446
"501",4901,2617,"SU",2000,1.95,1.325573366756,2.59511211892164,5,0,0,2,1.04134914821766,-1.21325447357801
"502",3283,1889,"SU",1997,2.11538461538462,2.78712991518421,2.09120685311162,2,0,0,3,0.489507317003649,-0.0450563556889581
"503",4078,1908,"SU",1997,NA,2.78712991518421,2.09120685311162,2,0,0,NA,NA,NA
"504",4078,2091,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,3,NA,-0.380774656482269
"505",4078,2350,"SU",1999,2.02777777777778,4.54641950895738,4.28319475938524,4,0,0,3,-0.132187079573713,0.116595326004446
"506",3418,1711,"LL",1996,1.62962962962963,3.13666275137104,NA,1,0,0,3,-0.419905068977365,-0.118362417328089
"507",4996,1672,"KL",1996,NA,3.66826977732922,1.61249685059209,1,0,0,2,NA,-1.61873430552383
"508",4996,1840,"KL",1997,2.21428571428571,3.32192580410932,1.63769211388259,2,0,0,2,1.0248071658975,-0.667250523149905
"509",4996,2021,"KL",1998,NA,2.87297988785229,2.11640211640212,3,0,0,2,NA,-1.23475256614996
"510",4996,2245,"KL",1999,2.79166666666667,5.16949592671395,3.5525321239607,4,0,0,1,1.85283012362007,-2.03970521682736
"511",4996,2526,"KL",2000,NA,2.49944670570954,2.51952632905014,5,0,0,3,NA,0.813861297299725
"512",4996,2676,"KL",2001,1.174,0.45515261078311,1.61249685059209,6,0,0,5,-0.970372867076015,1.89042648835463
"513",4429,1652,"KL",1996,1.80952380952381,3.66826977732922,1.61249685059209,1,0,0,3,-0.527205300065605,-0.28565899509244
"514",4429,1975,"KL",1998,NA,2.87297988785229,2.11640211640212,3,0,0,NA,NA,NA
"515",4429,2184,"KL",1999,NA,5.16949592671395,3.5525321239607,4,0,0,2,NA,-0.901608827728036
"516",4705,1664,"KL",1996,NA,3.66826977732922,1.61249685059209,1,0,0,3,NA,-0.28565899509244
"517",4705,1829,"KL",1997,NA,3.32192580410932,1.63769211388259,2,0,0,2,NA,-0.667250523149905
"518",4705,2000,"KL",1998,NA,2.87297988785229,2.11640211640212,3,0,0,4,NA,0.960363107005521
"519",4705,2212,"KL",1999,1.625,5.16949592671395,3.5525321239607,4,0,0,4,-1.00301278458936,1.37458395047061
"520",4705,2491,"KL",2000,1.46376811594203,2.49944670570954,2.51952632905014,5,0,0,3,-0.376843248035317,0.813861297299725
"521",4476,2114,"SU",1998,1.23076923076923,1.76386032264653,2.16679264298312,3,0,0,2,-1.20217547669837,-1.71348595417021
"522",4476,2377,"SU",1999,2.08333333333333,4.54641950895738,4.28319475938524,4,0,0,4,-0.0179454447393243,1.2825485860489
"523",5350,1791,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,3,NA,0
"524",5350,1936,"SU",1997,1.68253968253968,2.78712991518421,2.09120685311162,2,0,0,3,-0.492221471642312,-0.0450563556889581
"525",5350,2140,"SU",1998,1.93333333333333,1.76386032264653,2.16679264298312,3,0,0,4,0.0389771954057619,0.951936641205672
"526",5350,2421,"SU",1999,NA,4.54641950895738,4.28319475938524,4,0,0,4,NA,1.2825485860489
"527",5350,2642,"SU",2000,NA,1.325573366756,2.59511211892164,5,0,0,NA,NA,NA
"528",5350,2750,"SU",2001,NA,0.226007541200539,2.04081632653061,6,0,0,4,NA,0.760837015926883
"529",5350,2859,"SU",2002,NA,1.21606181644009,1.7384731670446,7,0,0,3,NA,0.162183487908888
"530",4751,1736,"LL",1996,NA,3.13666275137104,NA,1,0,0,2,NA,-1.30198659060898
"531",3660,2076,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,NA,NA,NA
"532",3103,1624,"KL",1996,2.0952380952381,3.66826977732922,1.61249685059209,1,0,0,3,0.250205388300985,-0.28565899509244
"533",3093,1681,"LL",1996,2.33333333333333,3.13666275137104,NA,1,0,0,3,0.401305985551376,-0.118362417328089
"534",3518,1719,"LL",1996,NA,3.13666275137104,NA,1,0,0,2,NA,-1.30198659060898
"535",3376,1703,"LL",1996,NA,3.13666275137104,NA,1,0,0,2,NA,-1.30198659060898
"536",3604,1756,"SU",1996,1.74242424242424,2.85455254393493,2.14159737969262,1,0,0,3,-0.673005397592147,0
"537",3604,1901,"SU",1997,1.61904761904762,2.78712991518421,2.09120685311162,2,0,0,3,-0.636226822868236,-0.0450563556889581
"538",3604,2074,"SU",1998,1.6875,1.76386032264653,2.16679264298312,3,0,0,4,-0.395312995973741,0.951936641205672
"539",4244,1911,"SU",1997,1.86666666666667,2.78712991518421,2.09120685311162,2,0,0,3,-0.0746059530871332,-0.0450563556889581
"540",4244,2096,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,2,NA,-1.71348595417021
"541",4244,2356,"SU",1999,1.77380952380952,4.54641950895738,4.28319475938524,4,0,0,4,-0.654434553102346,1.2825485860489
"542",5228,1935,"SU",1997,NA,2.78712991518421,2.09120685311162,2,0,0,3,NA,-0.0450563556889581
"543",5228,2138,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,2,NA,-1.71348595417021
"544",5228,2415,"SU",1999,NA,4.54641950895738,4.28319475938524,4,0,0,4,NA,1.2825485860489
"545",5228,2633,"SU",2000,NA,1.325573366756,2.59511211892164,5,0,0,NA,NA,NA
"546",5228,2742,"SU",2001,1.42638888888889,0.226007541200539,2.04081632653061,6,0,0,4,-0.448265357415724,0.760837015926883
"547",4697,1827,"KL",1997,2.03846153846154,3.32192580410932,1.63769211388259,2,0,0,2,0.520496187434962,-0.667250523149905
"548",4697,1997,"KL",1998,NA,2.87297988785229,2.11640211640212,3,0,0,3,NA,-0.137194729572217
"549",4697,2210,"KL",1999,NA,5.16949592671395,3.5525321239607,4,0,0,4,NA,1.37458395047061
"550",4697,2489,"KL",2000,1.44927536231884,2.49944670570954,2.51952632905014,5,0,0,3,-0.402926533602597,0.813861297299725
"551",4727,1929,"SU",1997,NA,2.78712991518421,2.09120685311162,2,0,0,2,NA,-1.30663431497979
"552",4727,2393,"SU",1999,NA,4.54641950895738,4.28319475938524,4,0,0,3,NA,0.116595326004446
"553",5110,2135,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,3,NA,-0.380774656482269
"554",5110,2410,"SU",1999,2.375,4.54641950895738,4.28319475938524,4,0,0,3,0.581823138141215,0.116595326004446
"555",5110,2628,"SU",2000,2.28571428571429,1.325573366756,2.59511211892164,5,0,0,1,1.83772752180848,-2.56924476757696
"556",5110,2737,"SU",2001,1.39066666666667,0.226007541200539,2.04081632653061,6,0,0,3,-0.544137781248072,-0.426068728919054
"557",4235,2094,"SU",1998,NA,1.76386032264653,2.16679264298312,3,0,0,NA,NA,NA
"558",4235,2355,"SU",1999,1.90666666666667,4.54641950895738,4.28319475938524,4,0,0,3,-0.38123384351268,0.116595326004446
"559",3211,1743,"SU",1996,NA,2.85455254393493,2.14159737969262,1,0,0,1,NA,-1.73205080756888
"560",5418,2026,"KL",1998,NA,2.87297988785229,2.11640211640212,2,0,0,NA,NA,NA
"561",5418,2257,"KL",1999,2.53623188405797,5.16949592671395,3.5525321239607,3,0,0,4,1.22756017011459,1.37458395047061
"562",5418,2539,"KL",2000,1.97101449275362,2.49944670570954,2.51952632905014,4,0,0,3,0.536071746819457,0.813861297299725
"563",5418,2695,"KL",2001,1.47333333333333,0.45515261078311,1.61249685059209,5,0,0,4,-0.180632533703173,0.736945919189092
"564",5418,2810,"KL",2002,1.63026315789474,2.05096907697608,1.51171579743008,6,0,0,4,-0.0656146251916383,1.26180698315753
"565",4257,2099,"SU",1998,NA,1.76386032264653,2.16679264298312,2,0,0,3,NA,-0.380774656482269
"566",4257,2359,"SU",1999,2.34920634920635,4.54641950895738,4.28319475938524,3,0,0,3,0.528782379110964,0.116595326004446
"567",4776,2008,"KL",1998,1.975,2.87297988785229,2.11640211640212,2,0,0,4,-0.179020030946521,0.960363107005521
"568",4776,2221,"KL",1999,2,5.16949592671395,3.5525321239607,3,0,0,4,-0.0850632783791822,1.37458395047061
"569",4776,2499,"KL",2000,NA,2.49944670570954,2.51952632905014,4,0,0,NA,NA,NA
"570",4596,1994,"KL",1998,NA,2.87297988785229,2.11640211640212,2,0,0,4,NA,0.960363107005521
"571",4596,2204,"KL",1999,NA,5.16949592671395,3.5525321239607,3,0,0,2,NA,-0.901608827728036
"572",4819,2011,"KL",1998,NA,2.87297988785229,2.11640211640212,2,0,0,NA,NA,NA
"573",4819,2228,"KL",1999,2.17045454545455,5.16949592671395,3.5525321239607,3,0,0,4,0.332186497170897,1.37458395047061
"574",3572,2071,"SU",1998,NA,1.76386032264653,2.16679264298312,2,0,0,NA,NA,NA
"575",4810,2010,"KL",1998,NA,2.87297988785229,2.11640211640212,2,0,0,2,NA,-1.23475256614996
"576",4810,2226,"KL",1999,2.325,5.16949592671395,3.5525321239607,3,0,0,2,0.710492960336302,-0.901608827728036
"577",4810,2504,"KL",2000,0.75,2.49944670570954,2.51952632905014,4,0,0,2,-1.66144506222382,-0.732475167569753
"578",4992,2621,"SU",2000,1.5,1.325573366756,2.59511211892164,4,0,0,3,-0.0261367568083302,0.142735820420942
"579",4992,2732,"SU",2001,NA,0.226007541200539,2.04081632653061,5,0,0,3,NA,-0.426068728919054
"580",5351,2643,"SU",2000,NA,1.325573366756,2.59511211892164,4,0,0,NA,NA,NA
"581",5351,2751,"SU",2001,NA,0.226007541200539,2.04081632653061,5,0,0,3,NA,-0.426068728919054
"582",5351,2860,"SU",2002,NA,1.21606181644009,1.7384731670446,6,0,0,3,NA,0.162183487908888
"583",4100,2156,"KL",1999,NA,5.16949592671395,3.5525321239607,3,0,0,2,NA,-0.901608827728036
"584",5461,2027,"KL",1998,NA,2.87297988785229,2.11640211640212,2,0,0,NA,NA,NA
"585",5461,2258,"KL",1999,NA,5.16949592671395,3.5525321239607,3,0,0,NA,NA,NA
"586",5461,2541,"KL",2000,NA,2.49944670570954,2.51952632905014,4,0,0,NA,NA,NA
"587",5461,2697,"KL",2001,1.38068181818182,0.45515261078311,1.61249685059209,5,0,0,4,-0.425077873780868,0.736945919189092
"588",5461,2812,"KL",2002,1.29736842105263,2.05096907697608,1.51171579743008,6,0,0,4,-0.960027664097313,1.26180698315753
"589",4286,2101,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,3,NA,-0.380774656482269
"590",4286,2361,"SU",1999,1.63636363636364,4.54641950895738,4.28319475938524,2,0,0,4,-0.937071324997814,1.2825485860489
"591",3899,2089,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,3,NA,-0.380774656482269
"592",3899,2348,"SU",1999,1.85,4.54641950895738,4.28319475938524,2,0,0,3,-0.497760311043756,0.116595326004446
"593",4255,2098,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,3,NA,-0.380774656482269
"594",5049,2134,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,3,NA,-0.380774656482269
"595",5049,2409,"SU",1999,2.85507246376812,4.54641950895738,4.28319475938524,2,0,0,3,1.56901987393838,0.116595326004446
"596",5049,2625,"SU",2000,NA,1.325573366756,2.59511211892164,3,0,0,4,NA,1.49872611441989
"597",5049,2735,"SU",2001,1.54230769230769,0.226007541200539,2.04081632653061,4,0,0,4,-0.137158825958321,0.760837015926883
"598",5378,2142,"SU",1998,2.27083333333333,1.76386032264653,2.16679264298312,1,0,0,4,0.63520610221491,0.951936641205672
"599",5378,2423,"SU",1999,3.3859649122807,4.54641950895738,4.28319475938524,2,0,0,3,2.66072025624594,0.116595326004446
"600",5378,2644,"SU",2000,NA,1.325573366756,2.59511211892164,3,0,0,NA,NA,NA
"601",5378,2752,"SU",2001,NA,0.226007541200539,2.04081632653061,4,0,0,NA,NA,NA
"602",5378,2861,"SU",2002,1.74423076923077,1.21606181644009,1.7384731670446,5,0,0,2,0.323119208637642,-1.2434067406348
"603",6041,2031,"KL",1998,NA,2.87297988785229,2.11640211640212,1,0,0,3,NA,-0.137194729572217
"604",6041,2278,"KL",1999,NA,5.16949592671395,3.5525321239607,2,0,0,1,NA,-2.03970521682736
"605",6041,2561,"KL",2000,1.81333333333333,2.49944670570954,2.51952632905014,3,0,0,3,0.252285599847458,0.813861297299725
"606",6041,2724,"KL",2001,2.185,0.45515261078311,1.61249685059209,4,0,0,3,1.69697950610865,-0.416534649976444
"607",6041,2845,"KL",2002,1.9425,2.05096907697608,1.51171579743008,5,0,0,2,0.773295312090245,-1.4420651236086
"608",6041,2924,"KL",2003,1.25402298850575,2.3552135560017,1.23456790123457,6,0,0,3,-1.18696769266,0.153644255919475
"609",6041,3056,"KL",2004,1.62166666666667,1.3867000734311,1.00781053162006,7,0,0,2,-0.6395016769406,-1.50956032622636
"610",4682,1996,"KL",1998,2.85714285714286,2.87297988785229,2.11640211640212,1,0,0,1,1.14919477858459,-2.33231040272769
"611",4682,2209,"KL",1999,1.80434782608696,5.16949592671395,3.5525321239607,2,0,0,2,-0.563993455532316,-0.901608827728036
"612",4682,2488,"KL",2000,1.63636363636364,2.49944670570954,2.51952632905014,3,0,0,2,-0.0662150290068099,-0.732475167569753
"613",3672,1946,"KL",1998,NA,2.87297988785229,2.11640211640212,1,0,0,NA,NA,NA
"614",3769,1954,"KL",1998,NA,2.87297988785229,2.11640211640212,1,0,0,3,NA,-0.137194729572217
"615",5230,2139,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,3,NA,-0.380774656482269
"616",5230,2416,"SU",1999,1.33333333333333,4.54641950895738,4.28319475938524,2,0,0,3,-1.56020751500357,0.116595326004446
"617",5230,2635,"SU",2000,NA,1.325573366756,2.59511211892164,3,0,0,NA,NA,NA
"618",5230,2743,"SU",2001,0.807291666666667,0.226007541200539,2.04081632653061,4,0,0,4,-2.10981795940908,0.760837015926883
"619",4851,2015,"KL",1998,2.90625,2.87297988785229,2.11640211640212,1,0,0,2,1.22313386211112,-1.23475256614996
"620",4851,2232,"KL",1999,2.8125,5.16949592671395,3.5525321239607,2,0,0,3,1.90382731840953,0.236487561371288
"621",4588,2203,"KL",1999,2.14285714285714,5.16949592671395,3.5525321239607,2,0,0,2,0.264631771605647,-0.901608827728036
"622",4792,2009,"KL",1998,1.640625,2.87297988785229,2.11640211640212,1,0,0,4,-0.682477972413524,0.960363107005521
"623",4792,2224,"KL",1999,1.5375,5.16949592671395,3.5525321239607,2,0,0,4,-1.21720100270506,1.37458395047061
"624",4792,2502,"KL",2000,1.63157894736842,2.49944670570954,2.51952632905014,3,0,0,2,-0.0748262572562947,-0.732475167569753
"625",5717,2713,"KL",2001,NA,0.45515261078311,1.61249685059209,4,0,0,2,NA,-1.57001521914198
"626",5717,2833,"KL",2002,1.98913043478261,2.05096907697608,1.51171579743008,5,0,0,2,0.89858076801257,-1.4420651236086
"627",5717,2903,"KL",2003,2.00138888888889,2.3552135560017,1.23456790123457,6,0,0,3,0.732684398182541,0.153644255919475
"628",4582,2201,"KL",1999,1.66666666666667,5.16949592671395,3.5525321239607,2,0,0,3,-0.901018395010448,0.236487561371288
"629",4582,2485,"KL",2000,NA,2.49944670570954,2.51952632905014,3,0,0,NA,NA,NA
"630",3898,2087,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,NA,NA,NA
"631",3898,2347,"SU",1999,1.68253968253968,4.54641950895738,4.28319475938524,2,0,0,3,-0.842117238901699,0.116595326004446
"632",5348,2255,"KL",1999,2.14285714285714,5.16949592671395,3.5525321239607,2,0,0,3,0.264631771605646,0.236487561371288
"633",5348,2690,"KL",2001,NA,0.45515261078311,1.61249685059209,4,0,0,NA,NA,NA
"634",5348,2805,"KL",2002,1.60384615384615,2.05096907697608,1.51171579743008,5,0,0,2,-0.136591153970714,-1.4420651236086
"635",5696,2432,"SU",1999,1.19444444444444,4.54641950895738,4.28319475938524,2,0,0,3,-1.84581160208954,0.116595326004446
"636",5696,2655,"SU",2000,1.49275362318841,1.325573366756,2.59511211892164,3,0,0,3,-0.0433265459391836,0.142735820420942
"637",5696,2763,"SU",2001,NA,0.226007541200539,2.04081632653061,4,0,0,4,NA,0.760837015926883
"638",5696,2875,"SU",2002,NA,1.21606181644009,1.7384731670446,5,0,0,2,NA,-1.2434067406348
"639",5696,2960,"SU",2003,1.44913793103448,1.48459025636092,1.18417737465357,6,0,0,4,-1.12807023533729,1.60100625948697
"640",5562,2143,"SU",1998,1.67741935483871,1.76386032264653,2.16679264298312,1,0,0,3,-0.413121505735066,-0.380774656482269
"641",5562,2428,"SU",1999,3.36363636363636,4.54641950895738,4.28319475938524,2,0,0,2,2.61480495803499,-1.04935793404001
"642",5562,2650,"SU",2000,1.375,1.325573366756,2.59511211892164,3,0,0,3,-0.322660619315551,0.142735820420942
"643",5562,2759,"SU",2001,2.01428571428571,0.226007541200539,2.04081632653061,4,0,0,3,1.12955063800333,-0.426068728919054
"644",5562,2871,"SU",2002,2.05,1.21606181644009,1.7384731670446,5,0,0,2,1.31999259907745,-1.2434067406348
"645",3633,2075,"SU",1998,1.79569892473118,1.76386032264653,2.16679264298312,1,0,0,3,-0.204168324535524,-0.380774656482269
"646",5586,2430,"SU",1999,NA,4.54641950895738,4.28319475938524,2,0,0,NA,NA,NA
"647",5586,2652,"SU",2000,NA,1.325573366756,2.59511211892164,3,0,0,NA,NA,NA
"648",5586,2761,"SU",2001,NA,0.226007541200539,2.04081632653061,4,0,0,1,NA,-2.79988021861093
"649",5586,2873,"SU",2002,1.35,1.21606181644009,1.7384731670446,5,0,0,4,-0.962157804193561,1.56777371645258
"650",5586,2957,"SU",2003,NA,1.48459025636092,1.18417737465357,6,0,0,NA,NA,NA
"651",4842,2231,"KL",1999,2.11111111111111,5.16949592671395,3.5525321239607,2,0,0,3,0.186921760497906,0.236487561371288
"652",4842,2509,"KL",2000,0.782608695652174,2.49944670570954,2.51952632905014,3,0,0,3,-1.60275766969744,0.813861297299725
"653",4760,2218,"KL",1999,2,5.16949592671395,3.5525321239607,2,0,0,3,-0.0850632783791828,0.236487561371288
"654",4760,2497,"KL",2000,NA,2.49944670570954,2.51952632905014,3,0,0,3,NA,0.813861297299725
"655",4879,2234,"KL",1999,1.85714285714286,5.16949592671395,3.5525321239607,2,0,0,3,-0.43475832836401,0.236487561371288
"656",4879,2514,"KL",2000,1.92,2.49944670570954,2.51952632905014,3,0,0,2,0.444258581622633,-0.732475167569753
"657",4350,2368,"SU",1999,NA,4.54641950895738,4.28319475938524,2,0,0,3,NA,0.116595326004446
"658",4322,2106,"SU",1998,1.65714285714286,1.76386032264653,2.16679264298312,1,0,0,5,-0.448942051083559,2.28464793889361
"659",4386,2111,"SU",1998,1.13888888888889,1.76386032264653,2.16679264298312,1,0,0,4,-1.36449167165116,0.951936641205672
"660",4386,2372,"SU",1999,2.04166666666667,4.54641950895738,4.28319475938524,2,0,0,2,-0.103626670865115,-1.04935793404001
"661",3642,1945,"KL",1998,NA,2.87297988785229,2.11640211640212,1,0,0,4,NA,0.960363107005521
"662",3789,1957,"KL",1998,NA,2.87297988785229,2.11640211640212,1,0,0,3,NA,-0.137194729572217
"663",4899,2126,"SU",1998,NA,1.76386032264653,2.16679264298312,1,0,0,4,NA,0.951936641205672
"664",4899,2401,"SU",1999,NA,4.54641950895738,4.28319475938524,2,0,0,NA,NA,NA
"665",4899,2616,"SU",2000,NA,1.325573366756,2.59511211892164,3,0,0,NA,NA,NA
"666",4822,2229,"KL",1999,NA,5.16949592671395,3.5525321239607,1,0,0,2,NA,-0.901608827728036
"667",4787,2394,"SU",1999,1.81944444444444,4.54641950895738,4.28319475938524,1,0,0,3,-0.56059321020267,0.116595326004446
"668",4787,2610,"SU",2000,2.02173913043478,1.325573366756,2.59511211892164,2,0,0,3,1.21152806061311,0.142735820420942
"669",5190,2413,"SU",1999,NA,4.54641950895738,4.28319475938524,1,0,0,3,NA,0.116595326004446
"670",5190,2631,"SU",2000,NA,1.325573366756,2.59511211892164,2,0,0,2,NA,-1.21325447357801
"671",5190,2740,"SU",2001,1.76904761904762,0.226007541200539,2.04081632653061,3,0,0,4,0.471372922735712,0.760837015926883
"672",4356,2369,"SU",1999,NA,4.54641950895738,4.28319475938524,1,0,0,3,NA,0.116595326004446
"673",5125,2738,"SU",2001,NA,0.226007541200539,2.04081632653061,3,0,0,4,NA,0.760837015926883
"674",4167,2166,"KL",1999,1.76190476190476,5.16949592671395,3.5525321239607,1,0,0,3,-0.667888361687229,0.236487561371288
"675",5231,2252,"KL",1999,1.6031746031746,5.16949592671395,3.5525321239607,1,0,0,3,-1.05643841722593,0.236487561371288
"676",5231,2533,"KL",2000,1.20454545454545,2.49944670570954,2.51952632905014,2,0,0,3,-0.84337837852279,0.813861297299725
"677",5231,2687,"KL",2001,1.3530303030303,0.45515261078311,1.61249685059209,3,0,0,3,-0.498031716077154,-0.416534649976444
"678",4916,2522,"KL",2000,2.41304347826087,2.49944670570954,2.51952632905014,2,0,0,2,1.33161195662147,-0.732475167569753
"679",6071,2725,"KL",2001,1.8125,0.45515261078311,1.61249685059209,3,0,0,2,0.714201307284428,-1.57001521914198
"680",6071,2846,"KL",2002,NA,2.05096907697608,1.51171579743008,4,0,0,2,NA,-1.4420651236086
"681",6071,2927,"KL",2003,1.495,2.3552135560017,1.23456790123457,5,0,0,3,-0.568004446246457,0.153644255919475
"682",6071,3059,"KL",2004,1.48666666666667,1.3867000734311,1.00781053162006,6,0,0,3,-1.07047138981689,0.419322312840655
"683",4898,2238,"KL",1999,2.3,5.16949592671395,3.5525321239607,1,0,0,3,0.649296326588956,0.236487561371288
"684",4898,2519,"KL",2000,2.96153846153846,2.49944670570954,2.51952632905014,2,0,0,1,2.31876399501389,-2.27881163243923
"685",4595,2383,"SU",1999,2.04166666666667,4.54641950895738,4.28319475938524,1,0,0,2,-0.103626670865116,-1.04935793404001
"686",4595,2603,"SU",2000,NA,1.325573366756,2.59511211892164,2,0,0,NA,NA,NA
"687",4125,2159,"KL",1999,1.86363636363636,5.16949592671395,3.5525321239607,1,0,0,3,-0.418863098819246,0.236487561371288
"688",5360,2538,"KL",2000,1.66666666666667,2.49944670570954,2.51952632905014,2,0,0,3,-0.0116772500934079,0.813861297299725
"689",5360,2694,"KL",2001,0.576410256410256,0.45515261078311,1.61249685059209,3,0,0,5,-2.54701225456851,1.89042648835463
"690",5360,2808,"KL",2002,1.03295454545455,2.05096907697608,1.51171579743008,4,0,0,4,-1.67044808181237,1.26180698315753
"691",5627,2268,"KL",1999,NA,5.16949592671395,3.5525321239607,1,0,0,3,NA,0.236487561371288
"692",5627,2710,"KL",2001,1.13068181818182,0.45515261078311,1.61249685059209,3,0,0,4,-1.08466055755551,0.736945919189092
"693",5627,2829,"KL",2002,NA,2.05096907697608,1.51171579743008,4,0,0,3,NA,-0.0901290702255379
"694",4435,2375,"SU",1999,1.26086956521739,4.54641950895738,4.28319475938524,1,0,0,3,-1.70921834304842,0.116595326004446
"695",5682,2431,"SU",1999,2.06521739130435,4.54641950895738,4.28319475938524,1,0,0,3,-0.0551981517505385,0.116595326004446
"696",5682,2762,"SU",2001,NA,0.226007541200539,2.04081632653061,3,0,0,3,NA,-0.426068728919054
"697",5682,2874,"SU",2002,2.4547619047619,1.21606181644009,1.7384731670446,4,0,0,3,2.63960337647906,0.162183487908888
